298594	4	8882	onwatch	paying	PHP_js	1501092163	98.118.32.33	Chrome Generic : MacOSX
298596	4	8882	start	paying	js	1501092172	98.118.32.33	Chrome Generic : MacOSX
298597	4	8882	endat0	paying	js	1501092183	98.118.32.33	Chrome Generic : MacOSX
298637	18791	8882	onwatch	paying	PHP_js	1501102370	95.160.153.211	Safari Generic : MacOSX : js
298638	18791	8882	start	paying	js	1501102377	95.160.153.211	Safari Generic : MacOSX : js
298788	17437	8882	onwatch	paying	PHP_js	1501174822	184.70.3.210	Chrome Generic : MacOSX
298789	17437	8882	start	paying	js	1501175013	184.70.3.210	Chrome Generic : MacOSX
298791	17437	8882	half	paying	js	1501176704	184.70.3.210	Chrome Generic : MacOSX
298798	18891	8882	onwatch	paying	PHP_js	1501178240	204.62.150.2	Chrome Generic : MacOSX
298801	18891	8882	start	paying	js	1501178260	204.62.150.2	Chrome Generic : MacOSX
298802	18891	8882	half	paying	js	1501178285	204.62.150.2	Chrome Generic : MacOSX
298803	18891	8882	endat84	paying	js	1501178383	204.62.150.2	Chrome Generic : MacOSX
298805	17437	8882	finished	paying	js	1501178483	184.70.3.210	Chrome Generic : MacOSX
298824	18205	8882	onwatch	paying	PHP_js	1501181409	159.108.3.241	Chrome Generic : Win7
298825	18205	8882	start	paying	js	1501181426	159.108.3.241	Chrome Generic : Win7
298831	18205	8882	endat3	paying	js	1501181775	159.108.3.241	Chrome Generic : Win7
298832	18205	8882	onwatch	paying	PHP_js	1501181805	159.108.3.241	Chrome Generic : Win7
298833	18205	8882	start	paying	js	1501181806	159.108.3.241	Chrome Generic : Win7
298834	18205	8882	start	paying	js	1501181817	159.108.3.241	Chrome Generic : Win7
298837	18205	8882	half	paying	js	1501183576	159.108.3.241	Chrome Generic : Win7
298838	18205	8882	endat56	paying	js	1501183805	159.108.3.241	Chrome Generic : Win7
298839	18340	8882	onwatch	paying	PHP_js	1501183991	70.29.172.234	Chrome Generic : MacOSX
298840	18340	8882	onwatch	paying	PHP_js	1501183993	70.29.172.234	Chrome Generic : MacOSX
298841	18340	8882	start	paying	js	1501184088	70.29.172.234	Chrome Generic : MacOSX
298842	6154	8882	onwatch	paying	PHP_js	1501185378	80.108.115.95	Safari Generic : MacOSX : js
298843	6154	8882	start	paying	js	1501185386	80.108.115.95	Safari Generic : MacOSX : js
298845	6154	8882	onwatch	paying	PHP_js	1501185599	80.108.115.95	Chrome Generic : MacOSX
298846	6154	8882	endat0	paying	js	1501185618	80.108.115.95	Chrome Generic : MacOSX
298847	18340	8882	half	paying	js	1501185786	70.29.172.234	Chrome Generic : MacOSX
298857	18794	8882	onwatch	trial	PHP_js	1501190151	17.184.101.167	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:54.0) Gecko/20100101 Firefox/54.0
298858	18794	8882	onwatch	trial	PHP_js	1501190155	17.184.101.167	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:54.0) Gecko/20100101 Firefox/54.0
298859	18794	8882	start	trial	js	1501190169	17.184.101.167	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:54.0) Gecko/20100101 Firefox/54.0
298860	18794	8882	endat0	trial	js	1501190199	17.184.101.167	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:54.0) Gecko/20100101 Firefox/54.0
298889	16472	8882	onwatch	paying	PHP_js	1501195907	203.27.127.129	Chrome Generic : MacOSX
298890	16472	8882	start	paying	js	1501195915	203.27.127.129	Chrome Generic : MacOSX
298893	16472	8882	half	paying	js	1501197882	203.27.127.129	Chrome Generic : MacOSX
298894	16472	8882	endat99	paying	js	1501199639	203.27.127.129	Chrome Generic : MacOSX
298895	16472	8882	endat198	paying	js	1501199643	203.27.127.129	Chrome Generic : MacOSX
298896	16472	8882	endat297	paying	js	1501199645	203.27.127.129	Chrome Generic : MacOSX
298908	17198	8882	onwatch	paying	PHP_js	1501207016	203.127.116.86	Safari Generic : MacOSX : js
298909	17198	8882	start	paying	js	1501207036	203.127.116.86	Safari Generic : MacOSX : js
298911	17198	8882	half	paying	js	1501208043	203.127.116.86	Safari Generic : MacOSX : js
