14953,4812,onwatch,1452544981
14953,4812,endat0,1452544990
14884,4812,onwatch,1452549036
14884,4812,start,1452549060
14971,4812,onwatch,1452550162
14971,4812,start,1452550176
5552,4812,start,1452550728
14953,4812,onwatch,1452551044
14953,4812,start,1452551059
14953,4812,endat0,1452551067
14968,4812,start,1452552989
5552,4812,half,1452553332
14971,4812,half,1452553764
14776,4812,onwatch,1452553822
14776,4812,start,1452553827
5552,4812,finished,1452555930
14776,4812,endat45,1452556239
5552,4812,endat100,1452556523
14968,4812,endat47,1452558432
14968,4812,start,1452558446
14968,4812,endat40,1452558454
14968,4812,half,1452558455
14968,4812,start,1452558506
14968,4812,endat40,1452558555
14968,4812,start,1452558631
14968,4812,endat40,1452558655
14968,4812,start,1452561671
14968,4812,half,1452561769
14968,4812,endat96,1452561881
10249,4812,onwatch,1452575723
10249,4812,start,1452575734
10249,4812,half,1452576765
8667,4812,onwatch,1452580990
8667,4812,start,1452580998
14884,4812,onwatch,1452603072
14884,4812,start,1452603605
14884,4812,half,1452603613
14884,4812,start,1452603623
14884,4812,half,1452603625
14884,4812,endat97,1452605622
14421,4812,onwatch,1452624929
14421,4812,start,1452624941
11298,4812,onwatch,1452628219
11298,4812,start,1452628230
14421,4812,half,1452628370
6183,4812,onwatch,1452633404
6183,4812,start,1452633412
14421,4812,onwatch,1452634897
6183,4812,half,1452636182
14953,4812,onwatch,1452639367
14953,4812,start,1452639374
14953,4812,half,1452641985
14953,4812,endat121,1452644590
14926,4812,onwatch,1452666814
14926,4812,start,1452666819
14926,4812,endat0,1452666833
14926,4812,onwatch,1452666850
14926,4812,endat0,1452666915
14926,4812,onwatch,1452666916
14926,4812,endat0,1452666941
14926,4812,onwatch,1452666942
14926,4812,endat0,1452666951
14926,4812,onwatch,1452666956
14926,4812,endat0,1452666965
14926,4812,onwatch,1452667155
14926,4812,start,1452667191
14926,4812,half,1452669173
14926,4812,finished,1452672662
14926,4812,endat115,1452672796
14980,4812,start,1452706361
6183,4812,onwatch,1452719963
6183,4812,start,1452719966
6183,4812,half,1452719966
6183,4812,endat110,1452720992
13826,4812,onwatch,1452735092
13826,4812,start,1452735108
14982,4812,onwatch,1452736448
14982,4812,start,1452736463
14890,4812,onwatch,1452739616
14890,4812,start,1452739626
13826,4812,onwatch,1452743783
13826,4812,start,1452744784
14926,4812,onwatch,1452765337
14926,4812,endat0,1452765350
14890,4812,endat8,1452766010
14872,4812,onwatch,1452788103
14872,4812,start,1452788109
14872,4812,half,1452791011
14654,4812,onwatch,1452792093
14872,4812,endat52,1452792441
6183,4812,onwatch,1452806231
6183,4812,start,1452806243
14784,4812,onwatch,1452808236
14784,4812,start,1452808242
6183,4812,endat19,1452808456
6183,4812,onwatch,1452808596
6183,4812,start,1452808674
6183,4812,endat0,1452810510
14971,4812,endat82,1452830149
14624,4812,onwatch,1452845156
14624,4812,start,1452845171
14624,4812,endat7,1452845775
14647,4812,onwatch,1452872666
14647,4812,start,1452872677
14647,4812,half,1452876922
14784,4812,onwatch,1452877566
14784,4812,start,1452877886
14784,4812,endat40,1452879044
14015,4812,onwatch,1452879697
14015,4812,start,1452879708
14015,4812,half,1452879712
14015,4812,endat99,1452879743
14647,4812,endat92,1452879834
9605,4812,onwatch,1452882158
9605,4812,endat0,1452882165
9605,4812,onwatch,1452882374
9605,4812,endat0,1452882389
3806,4812,onwatch,1452883643
3806,4812,start,1452883652
12951,4812,onwatch,1452883666
3806,4812,endat3,1452883671
12951,4812,start,1452883678
14994,4812,start,1452889286
14994,4812,endat10,1452890124
14994,4812,start,1452890141
14994,4812,endat33,1452891760
14994,4812,start,1452891780
14994,4812,endat34,1452892005
14994,4812,start,1452892162
14996,4812,onwatch,1452892852
14996,4812,start,1452892858
14994,4812,half,1452892983
14996,4812,half,1452893375
14996,4812,endat55,1452893677
14994,4812,finished,1452895581
6057,4812,onwatch,1452956466
6057,4812,start,1452956530
6057,4812,half,1452959134
14994,4812,endat100,1452963140
13297,4812,onwatch,1452969360
13297,4812,start,1452969367
13297,4812,endat11,1452970585
13297,4812,endat11,1452970585
11197,4812,onwatch,1452980140
11197,4812,start,1452980155
14209,4812,onwatch,1452980796
14209,4812,start,1452980802
11197,4812,onwatch,1452981172
11197,4812,start,1452981185
14209,4812,endat24,1452982355
11197,4812,half,1452983705
14980,4812,endat3,1453008987
14436,4812,onwatch,1453044496
14436,4812,start,1453044518
15005,4812,start,1453046240
14436,4812,half,1453047686
15005,4812,half,1453049239
14436,4812,endat103,1453050515
15005,4812,finished,1453052175
13297,4812,onwatch,1453055334
13297,4812,start,1453055342
13349,4812,onwatch,1453060973
13349,4812,start,1453060983
13297,4812,endat15,1453061753
13297,4812,onwatch,1453067030
13297,4812,start,1453067037
13297,4812,endat19,1453067237
14910,4812,onwatch,1453068253
14910,4812,start,1453069211
10249,4812,onwatch,1453076644
10249,4812,start,1453076667
14994,4812,endat0,1453093052
10249,4812,onwatch,1453094584
10249,4812,start,1453094596
10249,4812,half,1453094596
10249,4812,endat81,1453095139
10249,4812,endat0,1453095149
4191,4812,onwatch,1453126426
4191,4812,start,1453126431
14597,4812,onwatch,1453130722
14597,4812,start,1453130734
14981,4812,onwatch,1453130753
14981,4812,start,1453130760
14597,4812,half,1453133616
12974,4812,onwatch,1453136324
12974,4812,start,1453136329
14808,4812,onwatch,1453137187
14808,4812,endat0,1453137435
14808,4812,onwatch,1453137435
14808,4812,endat0,1453138921
14808,4812,onwatch,1453138921
12974,4812,onwatch,1453143574
12974,4812,start,1453143578
12974,4812,half,1453144839
14808,4812,endat0,1453149797
14808,4812,onwatch,1453149975
14808,4812,start,1453149978
14702,4812,onwatch,1453167195
14702,4812,start,1453167234
14217,4812,onwatch,1453192790
14217,4812,start,1453192798
5785,4812,onwatch,1453194091
5785,4812,start,1453194095
5785,4812,endat6,1453194256
5785,4812,endat7,1453194258
14634,4812,onwatch,1453206294
14634,4812,start,1453206300
14634,4812,half,1453209389
14286,4812,onwatch,1453211740
14286,4812,start,1453211754
14286,4812,half,1453214718
14286,4812,endat98,1453218180
7725,4812,onwatch,1453219343
7725,4812,start,1453219348
7725,4812,endat24,1453220633
7725,4812,onwatch,1453220641
7725,4812,start,1453220647
7373,4812,onwatch,1453226259
7373,4812,start,1453226264
7373,4812,half,1453226904
9220,4812,onwatch,1453238390
9220,4812,start,1453238395
9220,4812,endat33,1453242251
15005,4812,endat100,1453250274
15028,4812,onwatch,1453252732
14634,4812,onwatch,1453300910
14634,4812,start,1453301043
14634,4812,half,1453301045
7725,4812,onwatch,1453303421
7725,4812,start,1453303542
11607,4812,onwatch,1453304525
11607,4812,start,1453304543
11607,4812,endat0,1453304570
7725,4812,half,1453307474
15031,4812,onwatch,1453308915
15031,4812,start,1453309248
15031,4812,half,1453313358
15031,4812,endat133,1453316426
15034,4812,onwatch,1453316528
12632,4812,onwatch,1453317475
12632,4812,start,1453317479
9081,4812,onwatch,1453320515
9081,4812,start,1453320526
9081,4812,endat17,1453320656
15034,4812,endat0,1453320688
9081,4812,onwatch,1453320699
9081,4812,start,1453320710
9081,4812,endat0,1453320735
14627,4812,onwatch,1453320899
14627,4812,start,1453320910
9081,4812,onwatch,1453320956
9081,4812,start,1453320968
14627,4812,half,1453324531
14383,4812,onwatch,1453325340
14383,4812,start,1453325350
14627,4812,finished,1453329630
14627,4812,endat152,1453329644
14808,4812,endat12,1453390154
14808,4812,endat25,1453390155
15035,4812,onwatch,1453394030
15035,4812,start,1453395316
15045,4812,onwatch,1453395350
15045,4812,start,1453395361
14654,4812,endat0,1453425986
15045,4812,endat12,1453434264
15028,4812,endat0,1453489092
14971,4812,onwatch,1453490294
14971,4812,start,1453490300
14971,4812,half,1453493795
14784,4812,onwatch,1453559396
14784,4812,start,1453559401
14784,4812,half,1453560079
14810,4812,onwatch,1453578896
14810,4812,start,1453578981
14810,4812,half,1453582533
14810,4812,endat109,1453585163
4760,4812,onwatch,1453592831
4760,4812,start,1453592840
4760,4812,endat0,1453592870
4760,4812,onwatch,1453592872
4760,4812,endat1,1453592911
4760,4812,onwatch,1453592911
4760,4812,endat0,1453592957
4760,4812,onwatch,1453592958
4760,4812,endat0,1453592996
4760,4812,onwatch,1453593012
4760,4812,endat0,1453593181
4760,4812,onwatch,1453593184
4760,4812,endat0,1453593186
4760,4812,onwatch,1453593188
4760,4812,onwatch,1453593298
4760,4812,endat0,1453593899
4760,4812,onwatch,1453593900
4760,4812,endat0,1453594489
4760,4812,onwatch,1453594753
4760,4812,endat0,1453594936
4760,4812,onwatch,1453594964
4760,4812,endat0,1453595812
15061,4812,start,1453659001
15061,4812,half,1453661481
15061,4812,endat102,1453664654
14601,4812,onwatch,1453680052
14601,4812,start,1453680064
14601,4812,half,1453683487
10217,4812,onwatch,1453695985
10217,4812,start,1453695991
14217,4812,onwatch,1453741583
