10498,3303,onwatch,1438882251
4,3303,onwatch,1439310696
4,3303,start,1439310701
4,3303,endat0,1439310712
4,3303,onwatch,1439310716
4,3303,start,1439310718
4,3303,half,1439310735
4,3303,endat91,1439310738
9537,3303,onwatch,1439314010
9537,3303,endat0,1439314067
9537,3303,onwatch,1439314068
9537,3303,endat0,1439314077
9537,3303,onwatch,1439314088
9537,3303,endat0,1439314107
9537,3303,endat0,1439314162
9537,3303,onwatch,1439314163
9537,3303,endat0,1439314179
14031,3303,onwatch,1439314760
14031,3303,start,1439314772
14031,3303,half,1439317539
14031,3303,finished,1439319982
14031,3303,endat100,1439321521
14073,3303,onwatch,1439323983
11764,3303,onwatch,1439324041
11764,3303,start,1439324045
14073,3303,onwatch,1439324077
14073,3303,onwatch,1439324274
14073,3303,start,1439324284
11764,3303,half,1439325836
11764,3303,endat59,1439325998
6150,3303,onwatch,1439360217
6150,3303,onwatch,1439360239
9193,3303,onwatch,1439369283
9193,3303,start,1439369295
9193,3303,half,1439373582
14073,3303,onwatch,1439384096
14073,3303,onwatch,1439384980
14073,3303,start,1439384986
14054,3303,onwatch,1439389944
14054,3303,onwatch,1439390014
14054,3303,start,1439390027
13140,3303,onwatch,1439396767
13140,3303,start,1439396788
13140,3303,endat26,1439399639
13598,3303,onwatch,1439419534
13598,3303,endat0,1439419542
13971,3303,onwatch,1439422972
13971,3303,start,1439422988
13971,3303,onwatch,1439430644
13971,3303,start,1439430646
8277,3303,onwatch,1439468798
8277,3303,start,1439468847
8277,3303,endat7,1439469676
14051,3303,onwatch,1439486542
14051,3303,start,1439486545
14051,3303,endat0,1439486639
10576,3303,onwatch,1439487386
10576,3303,endat0,1439487479
14051,3303,onwatch,1439487703
14051,3303,start,1439487706
14051,3303,endat0,1439487786
14051,3303,onwatch,1439487786
14051,3303,start,1439487789
12070,3303,onwatch,1439490209
12070,3303,endat0,1439490429
13505,3303,onwatch,1439498208
13505,3303,start,1439498225
13505,3303,endat23,1439499504
13505,3303,onwatch,1439499504
13505,3303,start,1439499509
13414,3303,onwatch,1439502150
13414,3303,start,1439502171
14016,3303,onwatch,1439526349
14016,3303,start,1439526364
14016,3303,half,1439529425
