316530	15489	14	onwatch	paying	PHP_no_js	1511221827	206.12.66.198	Chrome Generic : MacOSX
316531	15489	14	start	paying	js	1511221833	206.12.66.198	Chrome Generic : MacOSX
316536	15489	14	half	paying	js	1511225109	206.12.66.198	Chrome Generic : MacOSX
316537	15489	14	endat54	paying	js	1511225541	206.12.66.198	Chrome Generic : MacOSX
316538	15489	14	endat54	paying	js	1511225542	206.12.66.198	Chrome Generic : MacOSX
316876	9262	14	onwatch	paying	PHP_no_js	1511432633	31.154.162.82	Chrome Generic : MacOSX
316877	9262	14	start	paying	js	1511432638	31.154.162.82	Chrome Generic : MacOSX
316879	9262	14	endat20	paying	js	1511433010	31.154.162.82	Chrome Generic : MacOSX
317050	19250	14	onwatch	paying	PHP_no_js	1511619949	89.221.92.42	Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
317051	19250	14	endat0	paying	js	1511619984	66.160.199.84	Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
317052	19250	14	onwatch	paying	PHP_no_js	1511619985	66.160.199.84	Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
317053	19250	14	start	paying	js	1511619992	66.160.199.84	Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
317063	19250	14	half	paying	js	1511625422	66.160.199.84	Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
317066	19250	14	endat101	paying	js	1511628130	66.160.199.84	Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
317067	19250	14	onwatch	paying	PHP_no_js	1511628132	66.160.199.84	Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
317068	19250	14	finished	paying	js	1511628133	66.160.199.84	Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
317069	19250	14	start	paying	js	1511628137	66.160.199.84	Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
317089	19250	14	onwatch	paying	PHP_no_js	1511699045	89.221.92.42	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
317090	19250	14	endat0	paying	js	1511699059	89.221.92.42	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
317242	8300	14	onwatch	trial	PHP_no_js	1511800757	69.74.24.88	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
317395	9262	14	onwatch	paying	PHP_no_js	1511864641	31.154.162.82	Chrome Generic : MacOSX
317396	9262	14	start	paying	js	1511864648	31.154.162.82	Chrome Generic : MacOSX
317397	9262	14	endat28	paying	js	1511868356	31.154.162.82	Chrome Generic : MacOSX
317400	19250	14	onwatch	paying	PHP_no_js	1511870609	89.221.92.42	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
317402	19250	14	endat0	paying	js	1511870671	89.221.92.42	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
317716	9262	14	onwatch	paying	PHP_no_js	1512027892	31.154.162.82	Chrome Generic : MacOSX
317717	9262	14	start	paying	js	1512027897	31.154.162.82	Chrome Generic : MacOSX
317732	9262	14	endat41	paying	js	1512034250	31.154.162.82	Chrome Generic : MacOSX
317738	9262	14	onwatch	paying	PHP_no_js	1512036190	31.154.162.82	Chrome Generic : MacOSX
317739	9262	14	start	paying	js	1512036195	31.154.162.82	Chrome Generic : MacOSX
317744	9262	14	endat47	paying	js	1512039776	31.154.162.82	Chrome Generic : MacOSX
318756	19456	14	onwatch	paying	PHP_no_js	1512565788	78.2.107.113	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
318784	19456	14	endat0	paying	js	1512569741	78.2.107.113	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
319181	9262	14	onwatch	paying	PHP_no_js	1512979080	31.154.162.82	Chrome Generic : MacOSX
319182	9262	14	onwatch	paying	PHP_no_js	1512979082	31.154.162.82	Chrome Generic : MacOSX
319183	9262	14	start	paying	js	1512979089	31.154.162.82	Chrome Generic : MacOSX
319184	9262	14	half	paying	js	1512979338	31.154.162.82	Chrome Generic : MacOSX
319191	9262	14	endat76	paying	js	1512982984	31.154.162.82	Chrome Generic : MacOSX
319314	3940	14	onwatch	paying	PHP_no_js	1513049821	173.239.230.90	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
319315	3940	14	start	paying	js	1513049827	173.239.230.90	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
319478	19250	14	onwatch	paying	PHP_no_js	1513138801	96.126.106.103	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
319479	19250	14	start	paying	js	1513138805	96.126.106.103	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
319480	19250	14	endat0	paying	js	1513138821	96.126.106.103	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
319481	19250	14	onwatch	paying	PHP_no_js	1513138825	96.126.106.103	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
319482	19250	14	start	paying	js	1513138828	96.126.106.103	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
319484	19250	14	half	paying	js	1513138855	96.126.106.103	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
319485	19250	14	finished	paying	js	1513138864	96.126.106.103	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
319489	19250	14	onwatch	paying	PHP_no_js	1513143796	89.221.92.42	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
319490	19250	14	onwatch	paying	PHP_no_js	1513144674	89.221.92.42	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
319491	19250	14	onwatch	paying	PHP_no_js	1513144712	96.126.106.103	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
319492	19250	14	endat0	paying	js	1513144715	96.126.106.103	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
319493	19250	14	start	paying	js	1513144743	96.126.106.103	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
319496	19250	14	endat0	paying	js	1513145823	96.126.106.103	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
319497	19250	14	onwatch	paying	PHP_no_js	1513145824	96.126.106.103	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
319498	19250	14	start	paying	js	1513145829	96.126.106.103	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
319499	19250	14	endat8	paying	js	1513146734	89.221.92.42	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
319500	19250	14	onwatch	paying	PHP_no_js	1513146735	89.221.92.42	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
319501	19250	14	endat0	paying	js	1513147013	146.185.146.42	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
319502	19250	14	onwatch	paying	PHP_no_js	1513147015	146.185.146.42	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
319503	19250	14	start	paying	js	1513147017	146.185.146.42	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
319507	19250	14	half	paying	js	1513152591	146.185.146.42	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
319508	19250	14	finished	paying	js	1513163966	178.62.50.88	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36
319960	19506	14	onwatch	paying	PHP_no_js	1513521200	78.236.180.76	Chrome Generic : MacOSX
319961	19506	14	start	paying	js	1513521205	78.236.180.76	Chrome Generic : MacOSX
319971	19506	14	half	paying	js	1513524139	78.236.180.76	Chrome Generic : MacOSX
319977	19506	14	endat100	paying	js	1513528648	78.236.180.76	Chrome Generic : MacOSX
320015	19478	14	onwatch	paying	PHP_no_js	1513589886	88.23.99.106	Chrome Generic : MacOSX
320016	19478	14	start	paying	js	1513589889	88.23.99.106	Chrome Generic : MacOSX
320017	19478	14	half	paying	js	1513589910	88.23.99.106	Chrome Generic : MacOSX
320018	19478	14	endat89	paying	js	1513589927	88.23.99.106	Chrome Generic : MacOSX
320019	19478	14	onwatch	paying	PHP_no_js	1513589928	88.23.99.106	Chrome Generic : MacOSX
320020	19478	14	start	paying	js	1513589929	88.23.99.106	Chrome Generic : MacOSX
320023	19478	14	half	paying	js	1513599475	136.206.223.248	Chrome Generic : MacOSX
320146	19478	14	endat117	paying	js	1513678610	88.23.99.106	Chrome Generic : MacOSX
320147	19478	14	start	paying	js	1513678614	88.23.99.106	Chrome Generic : MacOSX
320192	19478	14	half	paying	js	1513701146	88.23.99.106	Chrome Generic : MacOSX
321839	17793	14	onwatch	paying	PHP_js	1514140067	93.39.137.168	Chrome Generic : MacOSX
321871	17793	14	onwatch	paying	PHP_js	1514140415	93.39.137.168	Chrome Generic : MacOSX
321872	17793	14	endat0	paying	js	1514140416	93.39.137.168	Chrome Generic : MacOSX
322543	19512	14	onwatch	trial	PHP_no_js	1514883874	104.244.230.96	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36
